sofifa_id,player_url,short_name,long_name,age_x,dob,height_cm,weight_kg,nationality_x,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,club,name,age_y,nationality_y,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
196318,https://sofifa.com/player/196318/serdar-gurler/150002,S. Gürler,Serdar Gürler,22,1991-09-14,173,72,Turkey,Trabzonspor,Turkish Süper Lig,1.0,68,71,925000,10000,"RW, LW",Right,1,3,3,Medium/Medium,Normal,No,,,RES,67.0,,2014-07-01,2017.0,,,87.0,53.0,62.0,72.0,36.0,58.0,,,,,,,Speed Dribbler (AI),59,55,48,72,48,72,45,41,46,74,91,83,72,48,82,48,63,67,65,51,28,30,62,71,49,,35,39,26,8,9,5,12,14,Trabzonspor,Serdar Gürler,23,Turkey,Left Winger,LW,2000000.0,K. Erciyesspor,Turkey,2000000.0,in,summer,Super Lig,2015,True,end of loan
188876,https://sofifa.com/player/188876/mirko-valdifiori/150002,M. Valdifiori,Mirko Valdifiori,28,1986-04-21,185,70,Italy,Empoli,Italian Serie A,1.0,68,68,950000,10000,"CM, CDM",Right,1,3,2,Medium/Medium,Lean,No,,,CM,6.0,,2008-07-01,2016.0,,,67.0,57.0,71.0,62.0,61.0,71.0,,,,,,,,65,48,65,76,58,61,63,61,72,65,64,69,60,71,55,69,60,79,65,68,77,63,53,71,51,,55,63,61,12,5,9,9,9,SSC Napoli,Mirko Valdifiori,29,Italy,Defensive Midfield,DM,,Empoli,Italy,5500000.0,in,summer,Serie A,2015,False,
213345,https://sofifa.com/player/213345/kingsley-coman/150002,K. Coman,Kingsley Coman,18,1996-06-13,178,71,France,Juventus,Italian Serie A,1.0,67,83,525000,8000,"LW, ST",Right,1,3,3,High/Medium,Lean,No,,#Speedster,SUB,11.0,,2014-07-01,2019.0,,,90.0,62.0,55.0,76.0,28.0,57.0,,,,,,,"Selfish, Speed Dribbler (AI)",58,59,55,60,65,76,60,53,45,76,89,91,85,50,80,71,70,69,59,65,33,25,50,49,56,,21,27,27,4,2,4,2,4,Bayern Munich,Kingsley Coman,19,France,Left Winger,LW,65000000.0,Juventus,Italy,7000000.0,in,summer,Ger Bundesliga,2015,True,loan with fee
221982,https://sofifa.com/player/221982/patrick-roberts/150002,P. Roberts,Patrick Roberts,17,1997-02-05,167,58,England,Fulham,English League Championship,2.0,67,83,525000,3000,RM,Left,1,2,3,Medium/Medium,Lean,No,,#Acrobat,SUB,14.0,,2014-02-05,2016.0,,,77.0,55.0,64.0,76.0,25.0,36.0,,,,,,,"Avoids Using Weaker Foot, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",56,54,45,71,51,74,55,48,61,73,85,71,91,61,90,57,49,53,26,53,37,20,57,66,61,,21,25,25,11,6,7,6,11,Manchester City,Patrick Roberts,18,England,Right Winger,RW,3200000.0,Fulham,England,7200000.0,in,summer,Premier League,2015,False,
221982,https://sofifa.com/player/221982/patrick-roberts/150002,P. Roberts,Patrick Roberts,17,1997-02-05,167,58,England,Fulham,English League Championship,2.0,67,83,525000,3000,RM,Left,1,2,3,Medium/Medium,Lean,No,,#Acrobat,SUB,14.0,,2014-02-05,2016.0,,,77.0,55.0,64.0,76.0,25.0,36.0,,,,,,,"Avoids Using Weaker Foot, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",56,54,45,71,51,74,55,48,61,73,85,71,91,61,90,57,49,53,26,53,37,20,57,66,61,,21,25,25,11,6,7,6,11,Celtic FC,Patrick Roberts,18,England,Right Winger,RW,3200000.0,Man City,England,3200000.0,in,winter,Scottish Premiership,2015,True,free loan
207790,https://sofifa.com/player/207790/kaan-ayhan/150002,K. Ayhan,Kaan Ayhan,19,1994-11-10,185,84,Turkey,FC Schalke 04,German 1. Bundesliga,1.0,67,82,450000,10000,"CB, CDM, RB",Right,1,4,2,Medium/Medium,Normal,No,,,RCB,24.0,,2013-04-13,2017.0,,,68.0,57.0,65.0,64.0,67.0,70.0,,,,,,,,58,46,56,68,35,65,81,75,62,63,66,69,63,70,65,82,83,64,74,66,64,71,52,62,46,,67,70,65,15,9,7,13,9,Eintracht Frankfurt,Kaan Ayhan,21,Turkey,Centre-Back,CB,3700000.0,FC Schalke 04,Germany,3700000.0,in,winter,Ger Bundesliga,2015,True,free loan
208920,https://sofifa.com/player/208920/nathan-ake/150002,N. Aké,Nathan Aké,19,1995-02-18,180,75,Netherlands,Chelsea,English Premier League,1.0,67,82,450000,10000,"CB, CDM",Left,1,3,2,High/Medium,Lean,No,,,SUB,6.0,,2012-07-01,2018.0,,,77.0,48.0,63.0,65.0,66.0,66.0,,,,,,,,56,40,58,74,51,62,62,58,68,68,77,77,66,72,63,62,71,64,67,55,63,68,41,49,47,,63,71,67,9,6,6,15,9,Chelsea FC,Nathan Aké,21,Netherlands,Centre-Back,CB,42000000.0,Watford,England,42000000.0,in,summer,Premier League,2015,True,end of loan
208920,https://sofifa.com/player/208920/nathan-ake/150002,N. Aké,Nathan Aké,19,1995-02-18,180,75,Netherlands,Chelsea,English Premier League,1.0,67,82,450000,10000,"CB, CDM",Left,1,3,2,High/Medium,Lean,No,,,SUB,6.0,,2012-07-01,2018.0,,,77.0,48.0,63.0,65.0,66.0,66.0,,,,,,,,56,40,58,74,51,62,62,58,68,68,77,77,66,72,63,62,71,64,67,55,63,68,41,49,47,,63,71,67,9,6,6,15,9,Watford FC,Nathan Aké,20,Netherlands,Centre-Back,CB,42000000.0,Chelsea,England,42000000.0,in,summer,Premier League,2015,True,free loan
213648,https://sofifa.com/player/213648/pierre-emile-hojbjerg/150002,P. Højbjerg,Pierre-Emile Højbjerg,18,1995-08-05,185,85,Denmark,FC Bayern München,German 1. Bundesliga,1.0,67,82,525000,8000,"CM, CDM, CAM",Right,1,4,3,Medium/Medium,Normal,No,,,RES,34.0,,2013-07-01,2016.0,LDM,23.0,67.0,56.0,66.0,72.0,56.0,70.0,,,,,,,,53,50,59,72,51,73,68,69,68,72,68,67,73,65,71,71,59,69,74,58,62,59,58,67,54,,52,58,50,8,6,11,10,10,Bayern Munich,Pierre-Emile Højbjerg,19,Denmark,Defensive Midfield,DM,32000000.0,FC Augsburg,Germany,32000000.0,in,summer,Ger Bundesliga,2015,True,end of loan
213648,https://sofifa.com/player/213648/pierre-emile-hojbjerg/150002,P. Højbjerg,Pierre-Emile Højbjerg,18,1995-08-05,185,85,Denmark,FC Bayern München,German 1. Bundesliga,1.0,67,82,525000,8000,"CM, CDM, CAM",Right,1,4,3,Medium/Medium,Normal,No,,,RES,34.0,,2013-07-01,2016.0,LDM,23.0,67.0,56.0,66.0,72.0,56.0,70.0,,,,,,,,53,50,59,72,51,73,68,69,68,72,68,67,73,65,71,71,59,69,74,58,62,59,58,67,54,,52,58,50,8,6,11,10,10,FC Schalke 04,Pierre-Emile Højbjerg,20,Denmark,Defensive Midfield,DM,32000000.0,Bayern Munich,Germany,1000000.0,in,summer,Ger Bundesliga,2015,True,loan with fee
211320,https://sofifa.com/player/211320/daniele-rugani/150002,D. Rugani,Daniele Rugani,19,1994-07-29,188,78,Italy,Empoli,Italian Serie A,1.0,67,81,450000,7000,CB,Right,1,3,2,Medium/Medium,Lean,No,,,LCB,24.0,,2014-08-09,2020.0,,,57.0,38.0,43.0,44.0,71.0,70.0,,,,,,,,37,35,67,49,29,39,45,29,55,48,54,60,55,54,35,49,69,65,73,40,69,71,29,32,33,,71,73,67,4,9,4,4,4,Juventus FC,Daniele Rugani,20,Italy,Centre-Back,CB,2000000.0,Empoli,Italy,2000000.0,in,summer,Serie A,2015,True,end of loan
212192,https://sofifa.com/player/212192/julian-green/150002,J. Green,Julian Green,19,1995-06-06,172,70,United States,Hamburger SV,German 1. Bundesliga,1.0,67,80,625000,8000,"RW, LW, ST",Right,1,4,3,Medium/Medium,Lean,No,,,SUB,37.0,FC Bayern München,,2015.0,SUB,16.0,78.0,65.0,59.0,70.0,25.0,47.0,,,,,,,,60,68,49,64,67,70,51,46,57,65,79,77,78,66,79,62,61,54,49,59,30,25,65,57,64,,20,24,23,13,8,7,9,11,Bayern Munich,Julian Green,20,United States,Central Midfield,CM,1000000.0,Hamburger SV,Germany,1000000.0,in,summer,Ger Bundesliga,2015,True,end of loan
205089,https://sofifa.com/player/205089/mattia-valoti/150002,M. Valoti,Mattia Valoti,20,1993-09-06,181,62,Italy,Hellas Verona,Italian Serie A,1.0,67,78,675000,8000,"CAM, RM",Right,1,4,3,Medium/Medium,Lean,No,,,SUB,27.0,,2013-07-31,2015.0,,,76.0,57.0,67.0,68.0,38.0,45.0,,,,,,,,63,46,45,69,58,67,60,64,67,73,78,75,64,58,74,65,54,69,34,69,42,36,66,68,63,,32,41,40,5,11,10,7,13,Hellas Verona,Mattia Valoti,21,Italy,Central Midfield,CM,1500000.0,UC AlbinoLeffe,Italy,1500000.0,in,summer,Serie A,2015,False,
205089,https://sofifa.com/player/205089/mattia-valoti/150002,M. Valoti,Mattia Valoti,20,1993-09-06,181,62,Italy,Hellas Verona,Italian Serie A,1.0,67,78,675000,8000,"CAM, RM",Right,1,4,3,Medium/Medium,Lean,No,,,SUB,27.0,,2013-07-31,2015.0,,,76.0,57.0,67.0,68.0,38.0,45.0,,,,,,,,63,46,45,69,58,67,60,64,67,73,78,75,64,58,74,65,54,69,34,69,42,36,66,68,63,,32,41,40,5,11,10,7,13,Hellas Verona,Mattia Valoti,22,Italy,Central Midfield,CM,1500000.0,Pescara,Italy,1500000.0,in,winter,Serie A,2015,True,end of loan
205966,https://sofifa.com/player/205966/amin-younes/150002,A. Younes,Amin Younes,20,1993-08-06,168,67,Germany,1. FC Kaiserslautern,German 2. Bundesliga,2.0,67,78,675000,8000,"CF, LM, RM",Right,1,4,3,High/Medium,Normal,No,,#Acrobat,SUB,28.0,Borussia Mönchengladbach,,2015.0,,,81.0,61.0,63.0,78.0,27.0,52.0,,,,,,,Technical Dribbler (AI),56,61,46,68,57,78,74,58,51,74,85,77,93,64,91,65,75,59,39,58,68,25,64,67,57,,24,25,25,14,10,8,14,14,Ajax Amsterdam,Amin Younes,21,Germany,Left Winger,LW,,Bor. M'gladbach,Germany,2500000.0,in,summer,Eredivisie,2015,False,
212883,https://sofifa.com/player/212883/daniel-amartey/150002,D. Amartey,Daniel Amartey,19,1994-12-21,183,75,Ghana,FC København,Danish Superliga,1.0,67,78,450000,10000,"CB, CM",Right,1,3,2,High/Medium,Normal,No,,,RB,18.0,,2014-06-19,2019.0,,,81.0,43.0,58.0,60.0,62.0,82.0,,,,,,,,58,32,61,68,45,58,43,31,65,55,77,84,71,68,72,58,91,77,86,56,76,63,35,45,31,,57,68,60,12,12,12,7,14,Leicester City,Daniel Amartey,21,Ghana,Centre-Back,CB,12000000.0,FC Copenhagen,Denmark,6600000.0,in,winter,Premier League,2015,False,
199745,https://sofifa.com/player/199745/erik-sviatchenko/150002,E. Sviatchenko,Erik Sviatchenko,22,1991-10-04,185,82,Denmark,FC Midtjylland,Danish Superliga,1.0,67,77,500000,10000,CB,Right,1,3,2,High/Medium,Normal,No,,,SUB,18.0,,2009-07-01,2017.0,,,62.0,34.0,50.0,59.0,66.0,71.0,,,,,,,,28,26,72,64,29,55,24,27,69,65,54,69,59,59,70,42,73,65,78,45,58,66,32,43,27,,60,70,67,13,14,6,10,15,Celtic FC,Erik Sviatchenko,24,Denmark,Centre-Back,CB,1500000.0,FC Midtjylland,Denmark,2500000.0,in,winter,Scottish Premiership,2015,False,
210864,https://sofifa.com/player/210864/elseid-hysaj/150002,E. Hysaj,Elseid Hysaj,20,1994-02-02,182,70,Albania,Empoli,Italian Serie A,1.0,67,77,500000,7000,"LB, RB",Left,1,3,2,High/Medium,Normal,No,,,LB,23.0,,2012-07-01,2016.0,,,76.0,47.0,56.0,66.0,64.0,73.0,,,,,,,,68,44,59,63,34,65,31,29,61,67,75,77,64,71,64,65,68,78,71,40,73,62,51,40,39,,63,67,67,11,5,13,8,10,SSC Napoli,Elseid Hysaj,21,Albania,Right-Back,RB,5000000.0,Empoli,Italy,5000000.0,in,summer,Serie A,2015,False,
216409,https://sofifa.com/player/216409/matteo-politano/150002,M. Politano,Matteo Politano,20,1993-08-03,171,68,Italy,Pescara,Italian Serie B,2.0,67,77,675000,8000,"RW, LW",Left,1,2,3,High/Medium,Normal,No,,#Acrobat,RW,7.0,,2013-07-01,2015.0,,,82.0,56.0,59.0,71.0,25.0,47.0,,,,,,,"Avoids Using Weaker Foot, Long Shot Taker (AI), Technical Dribbler (AI)",66,46,40,62,53,69,67,65,47,68,85,80,90,65,84,71,32,72,38,66,42,21,58,52,45,,25,21,25,10,11,5,7,10,AS Roma,Matteo Politano,21,Italy,Right Winger,RW,15000000.0,Pescara,Italy,15000000.0,in,summer,Serie A,2015,False,
216409,https://sofifa.com/player/216409/matteo-politano/150002,M. Politano,Matteo Politano,20,1993-08-03,171,68,Italy,Pescara,Italian Serie B,2.0,67,77,675000,8000,"RW, LW",Left,1,2,3,High/Medium,Normal,No,,#Acrobat,RW,7.0,,2013-07-01,2015.0,,,82.0,56.0,59.0,71.0,25.0,47.0,,,,,,,"Avoids Using Weaker Foot, Long Shot Taker (AI), Technical Dribbler (AI)",66,46,40,62,53,69,67,65,47,68,85,80,90,65,84,71,32,72,38,66,42,21,58,52,45,,25,21,25,10,11,5,7,10,US Sassuolo,Matteo Politano,21,Italy,Right Winger,RW,15000000.0,AS Roma,Italy,15000000.0,in,summer,Serie A,2015,True,loan with fee
193468,https://sofifa.com/player/193468/loris-benito/150002,L. Benito,Loris Benito,22,1992-01-07,184,80,Switzerland,,,,67,76,0,0,"LB, LM",Left,1,3,2,High/Medium,Normal,No,,,,,,,,SUB,3.0,78.0,48.0,60.0,64.0,64.0,72.0,,,,,,,,67,40,50,63,33,61,55,40,48,64,77,79,69,71,73,60,75,84,70,52,62,70,57,62,55,,65,64,66,14,14,15,7,6,BSC Young Boys,Loris Benito,23,Switzerland,Centre-Back,CB,,Benfica,Portugal,3000000.0,in,summer,Super League,2015,False,
191011,https://sofifa.com/player/191011/luigi-sepe/150002,L. Sepe,Luigi Sepe,23,1991-05-08,191,90,Italy,Empoli,Italian Serie A,1.0,67,75,600000,9000,GK,Left,1,2,1,Medium/Medium,Lean,No,,,GK,33.0,Napoli,,2015.0,,,,,,,,,65.0,68.0,61.0,68.0,47.0,66.0,,25,25,25,31,25,25,25,25,30,21,49,46,46,70,34,44,57,27,69,25,25,25,25,25,25,,25,25,25,65,68,61,66,68,ACF Fiorentina,Luigi Sepe,24,Italy,Goalkeeper,GK,1000000.0,SSC Napoli,Italy,1000000.0,in,summer,Serie A,2015,True,loan with fee
191011,https://sofifa.com/player/191011/luigi-sepe/150002,L. Sepe,Luigi Sepe,23,1991-05-08,191,90,Italy,Empoli,Italian Serie A,1.0,67,75,600000,9000,GK,Left,1,2,1,Medium/Medium,Lean,No,,,GK,33.0,Napoli,,2015.0,,,,,,,,,65.0,68.0,61.0,68.0,47.0,66.0,,25,25,25,31,25,25,25,25,30,21,49,46,46,70,34,44,57,27,69,25,25,25,25,25,25,,25,25,25,65,68,61,66,68,SSC Napoli,Luigi Sepe,24,Italy,Goalkeeper,GK,1000000.0,Empoli,Italy,1000000.0,in,summer,Serie A,2015,True,end of loan
198599,https://sofifa.com/player/198599/martin-linnes/150002,M. Linnes,Martin Linnes,22,1991-09-20,177,72,Norway,Molde FK,Norwegian Eliteserien,1.0,67,75,500000,15000,"RB, RM",Right,1,3,2,High/Medium,Lean,No,,,RB,14.0,,2011-01-01,2016.0,SUB,2.0,83.0,54.0,59.0,69.0,66.0,62.0,,,,,,,,66,54,55,62,46,68,64,37,48,65,84,82,80,65,80,60,66,77,55,53,60,70,57,58,40,,67,64,71,12,9,5,10,15,Galatasaray,Martin Linnes,24,Norway,Right-Back,RB,,Molde FK,Norway,2000000.0,in,winter,Super Lig,2015,False,
204497,https://sofifa.com/player/204497/kevin-stoger/150002,K. Stöger,Kevin Stöger,20,1993-08-27,175,70,Austria,1. FC Kaiserslautern,German 2. Bundesliga,2.0,67,75,675000,8000,"CAM, LM, ST, CDM",Left,1,3,3,Medium/Medium,Lean,No,,,CAM,20.0,VfB Stuttgart,,2015.0,,,71.0,58.0,66.0,73.0,27.0,50.0,,,,,,,Flair,65,57,44,71,53,73,65,64,60,73,74,68,81,60,78,64,59,52,47,60,55,28,58,65,47,,21,24,33,14,11,12,9,11,VfB Stuttgart,Kevin Stöger,21,Austria,Attacking Midfield,AM,3000000.0,1.FC K'lautern,Germany,3000000.0,in,summer,Ger Bundesliga,2015,True,end of loan
212811,https://sofifa.com/player/212811/mario-lemina/150002,M. Lemina,Mario Lemina,20,1993-09-01,184,76,France,Olympique de Marseille,French Ligue 1,1.0,67,75,600000,10000,"CM, CDM",Right,1,2,2,Medium/Medium,Normal,No,,,SUB,8.0,,2013-09-02,2018.0,,,71.0,50.0,65.0,69.0,64.0,64.0,,,,,,,,56,46,56,73,33,67,48,51,69,73,75,68,65,72,63,59,64,74,59,53,66,63,55,64,54,,61,67,69,11,8,14,7,15,Juventus FC,Mario Lemina,21,Gabon,Defensive Midfield,DM,10000000.0,Marseille,France,10000000.0,in,summer,Serie A,2015,True,loan with fee
185422,https://sofifa.com/player/185422/joshua-king/150002,J. King,Joshua King,22,1992-01-15,180,74,Norway,Blackburn Rovers,English League Championship,2.0,67,74,600000,8000,"LM, RM, ST",Right,1,2,3,High/Low,Lean,No,,#Speedster,SUB,7.0,,2013-01-02,2015.0,ST,7.0,91.0,62.0,58.0,73.0,29.0,57.0,,,,,,,"Injury Prone, Beat Offside Trap, Flair, Speed Dribbler (AI)",62,61,52,67,66,78,68,41,40,66,90,92,77,62,71,73,71,70,57,54,35,35,59,55,61,,21,26,25,11,8,10,11,6,AFC Bournemouth,Joshua King,23,Norway,Centre-Forward,CF,4100000.0,Blackburn,England,4100000.0,in,summer,Premier League,2015,False,
202940,https://sofifa.com/player/202940/neeskens-kebano/150002,N. Kebano,Neeskens Kebano,22,1992-03-10,172,72,France,Sporting de Charleroi,Belgian Jupiler Pro League,1.0,67,74,675000,8000,CAM,Right,1,3,3,Medium/Medium,Normal,No,,,SUB,92.0,,2013-09-03,2015.0,,,74.0,64.0,66.0,70.0,30.0,65.0,,,,,,,,66,64,56,67,62,68,67,63,61,69,75,74,74,64,85,65,74,66,68,63,55,37,70,66,62,,24,26,20,14,11,15,14,14,KRC Genk,Neeskens Kebano,23,DR Congo,Left Winger,LW,2000000.0,RSC Charleroi,Belgium,4000000.0,in,summer,Jupiler Pro League,2015,False,
200318,https://sofifa.com/player/200318/mark-uth/150002,M. Uth,Mark Uth,22,1991-08-24,185,68,Germany,SC Heerenveen,Holland Eredivisie,1.0,67,73,675000,8000,ST,Left,1,4,3,Medium/High,Normal,No,,,ST,19.0,,2012-07-01,2015.0,,,71.0,64.0,60.0,68.0,32.0,65.0,,,,,,,"Injury Prone, Power Header",48,67,73,66,61,68,53,52,60,67,74,69,71,65,62,70,80,67,64,52,60,36,70,64,64,,23,27,23,8,10,7,8,10,TSG 1899 Hoffenheim,Mark Uth,23,Germany,Centre-Forward,CF,1500000.0,Heerenveen,Netherlands,2200000.0,in,summer,Ger Bundesliga,2015,False,
201917,https://sofifa.com/player/201917/yacouba-sylla/150002,Y. Sylla,Yacouba Sylla,23,1990-11-29,184,80,Mali,Kayseri Erciyesspor,Turkish Süper Lig,1.0,67,73,675000,9000,"CM, CDM",Right,1,2,2,Medium/High,Normal,No,,,RDM,91.0,Aston Villa,,2015.0,,,74.0,49.0,59.0,65.0,65.0,84.0,,,,,,,,43,41,59,72,30,58,55,37,58,72,72,75,77,74,68,64,66,92,84,54,77,65,64,58,54,,57,76,64,6,7,10,15,9,Stade Rennais FC,Yacouba Sylla,24,Mali,Defensive Midfield,DM,,Aston Villa,England,1500000.0,in,summer,Ligue 1,2015,False,
213150,https://sofifa.com/player/213150/stanislav-kritsyuk/150002,S. Kritsyuk,Stanislav Kritsyuk,23,1990-12-01,192,85,Russia,SC Braga,Portuguese Liga ZON SAGRES,1.0,67,73,600000,10000,GK,Right,1,2,1,Medium/Medium,Normal,No,,,GK,1.0,,2013-01-01,2017.0,,,,,,,,,68.0,71.0,60.0,66.0,48.0,65.0,,25,25,25,30,25,25,25,25,20,22,49,47,36,60,41,21,69,37,67,25,26,25,25,25,27,,25,25,25,68,71,60,65,66,FK Krasnodar,Stanislav Kritsyuk,25,Russia,Goalkeeper,GK,1200000.0,SC Braga,Portugal,1200000.0,in,winter,Premier Liga,2015,True,free loan
175789,https://sofifa.com/player/175789/birkir-bjarnason/150002,B. Bjarnason,Birkir Bjarnason,26,1988-05-27,182,75,Iceland,Pescara,Italian Serie B,2.0,67,72,775000,10000,"CM, CAM",Right,1,4,2,High/High,Lean,No,,,LCM,8.0,,2014-06-20,2015.0,,,74.0,59.0,63.0,67.0,61.0,69.0,,,,,,,Dives Into Tackles (AI),61,54,70,71,63,63,57,21,66,69,72,75,72,69,74,70,81,82,63,61,63,64,72,61,41,,54,63,62,12,5,8,11,9,FC Basel 1893,Birkir Bjarnason,27,Iceland,Central Midfield,CM,,Pescara,Italy,2000000.0,in,summer,Super League,2015,False,
192611,https://sofifa.com/player/192611/sambou-yatabare/150002,S. Yatabaré,Sambou Yatabaré,25,1989-03-02,190,82,Mali,En Avant de Guingamp,French Ligue 1,1.0,67,72,650000,9000,"CDM, CM, LM",Left,1,3,3,Medium/High,Lean,No,,,SUB,24.0,Olympiacos CFP,,2015.0,,,70.0,62.0,66.0,66.0,57.0,77.0,,,,,,,,59,60,56,70,46,68,58,57,67,68,69,70,63,62,51,68,66,79,75,61,80,68,69,71,63,,54,53,53,5,5,9,8,12,SV Werder Bremen,Sambou Yatabaré,26,Mali,Central Midfield,CM,,Olympiacos,Greece,2500000.0,in,winter,Ger Bundesliga,2015,False,
198177,https://sofifa.com/player/198177/bart-schenkeveld/150002,B. Schenkeveld,Bart Schenkeveld,22,1991-08-28,184,80,Netherlands,Heracles Almelo,Holland Eredivisie,1.0,67,72,500000,8000,CB,Right,1,2,2,Medium/Medium,Normal,No,,,RCB,3.0,,2012-08-01,2015.0,,,62.0,38.0,59.0,53.0,67.0,70.0,,,,,,,Injury Prone,39,33,66,70,23,48,52,32,62,56,65,59,59,62,63,47,57,65,73,34,74,64,52,66,55,,68,68,65,7,10,14,15,8,PEC Zwolle,Bart Schenkeveld,23,Netherlands,Centre-Back,CB,1500000.0,Heracles Almelo,Netherlands,1500000.0,in,summer,Eredivisie,2015,False,
172904,https://sofifa.com/player/172904/lee-tomlin/150002,L. Tomlin,Lee Tomlin,25,1989-01-12,180,74,England,Middlesbrough,English League Championship,2.0,67,70,825000,10000,"CAM, ST, CF",Right,1,3,2,High/Medium,Stocky,No,,,SUB,10.0,,2014-02-18,2017.0,,,74.0,69.0,63.0,69.0,33.0,71.0,,,,,,,,55,69,52,66,56,72,54,66,63,68,73,75,69,54,69,75,59,67,72,68,74,42,68,65,70,,28,27,32,8,11,12,11,10,AFC Bournemouth,Lee Tomlin,26,England,Second Striker,SS,,Middlesbrough,England,4300000.0,in,summer,Premier League,2015,False,
184614,https://sofifa.com/player/184614/michiel-kramer/150002,M. Kramer,Michiel Kramer,25,1988-12-03,195,80,Netherlands,ADO Den Haag,Holland Eredivisie,1.0,67,69,825000,10000,ST,Right,1,3,2,Medium/Medium,Normal,No,,,ST,29.0,,2013-07-01,2016.0,,,70.0,66.0,57.0,61.0,35.0,65.0,,,,,,,,57,71,71,63,59,59,43,31,56,66,66,74,59,65,44,63,77,52,81,58,38,32,68,57,62,,28,31,33,11,12,13,15,9,Feyenoord Rotterdam,Michiel Kramer,26,Netherlands,Centre-Forward,CF,,ADO Den Haag,Netherlands,1500000.0,in,summer,Eredivisie,2015,False,
223154,https://sofifa.com/player/223154/ozan-tufan/150002,O. Tufan,Ozan Tufan,19,1995-03-23,179,70,Turkey,Bursaspor,Turkish Süper Lig,1.0,66,82,425000,4000,"CDM, RM, RB",Right,1,3,2,High/Medium,Normal,No,,,RM,7.0,,2012-06-15,2018.0,,,70.0,62.0,68.0,68.0,63.0,64.0,,,,,,,,67,59,58,72,54,68,67,48,70,69,73,68,69,65,70,71,71,65,65,65,59,63,64,64,39,,62,66,60,5,13,7,6,14,Fenerbahce,Ozan Tufan,20,Turkey,Attacking Midfield,AM,3200000.0,Bursaspor,Turkey,7000000.0,in,summer,Super Lig,2015,False,
206436,https://sofifa.com/player/206436/yassine-benzia/150002,Y. Benzia,Yassine Benzia,19,1994-09-08,179,71,France,Olympique Lyonnais,French Ligue 1,1.0,66,80,625000,8000,ST,Right,1,4,4,Medium/Medium,Normal,No,,,SUB,25.0,,2010-07-01,2016.0,,,74.0,67.0,67.0,74.0,35.0,56.0,,,,,,,"Finesse Shot, Technical Dribbler (AI)",58,68,50,72,60,75,73,70,60,74,75,74,76,60,69,63,70,66,55,69,42,43,72,69,71,,33,30,28,5,8,13,12,8,LOSC Lille,Yassine Benzia,20,Algeria,Attacking Midfield,AM,1000000.0,Olympique Lyon,France,1000000.0,in,summer,Ligue 1,2015,False,
213613,https://sofifa.com/player/213613/simon-gustafson/150002,S. Gustafson,Simon Gustafson,19,1995-01-20,185,74,Sweden,BK Häcken,Swedish Allsvenskan,1.0,66,78,550000,4000,"CM, CDM, CAM",Left,1,2,3,Medium/Medium,Lean,No,,,CAM,7.0,,2013-02-01,2015.0,,,70.0,62.0,68.0,72.0,51.0,62.0,,,,,,,Flair,57,60,43,72,63,69,65,63,70,75,72,68,81,62,72,72,58,68,61,66,57,52,52,71,39,,48,56,54,6,6,6,10,12,Feyenoord Rotterdam,Simon Gustafson,20,Sweden,Central Midfield,CM,2000000.0,Häcken,Sweden,1500000.0,in,summer,Eredivisie,2015,False,
200429,https://sofifa.com/player/200429/benito-raman/150002,B. Raman,Benito Raman,19,1994-11-07,172,61,Belgium,KAA Gent,Belgian Jupiler Pro League,1.0,66,77,625000,5000,ST,Right,1,3,3,Medium/Low,Lean,No,,#Speedster,SUB,11.0,,2010-01-01,2016.0,,,92.0,65.0,54.0,68.0,28.0,43.0,,,,,,,"Injury Prone, Selfish, Speed Dribbler (AI)",56,67,62,51,61,66,63,66,46,63,91,92,87,67,84,65,80,58,38,63,25,22,64,58,58,,25,25,25,12,7,15,9,7,Sint-Truidense VV,Benito Raman,21,Belgium,Centre-Forward,CF,1500000.0,KAA Gent,Belgium,1500000.0,in,winter,Jupiler Pro League,2015,True,free loan
